0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
315,1657,930,3421,12,0,0,0,0,0,0,4,1,1,9,0,0,0,0,0,0
316,2320,1171,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0
317,1456,2443,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
318,3763,182,3421,2379,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
319,2038,1791,1561,15,0,0,0,0,0,0,1,1,1,9,0,0,0,0,0,0
320,2320,1418,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
321,2288,892,3421,3593,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
322,2326,421,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
323,1456,831,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
324,3158,118,3421,3772,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
325,3172,2664,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
326,2665,2379,3421,3772,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
327,2550,1866,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
328,1239,307,3593,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
329,891,3413,3421,1749,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
330,3413,930,3421,19,0,0,0,0,0,0,2,1,1,9,0,0,0,0,0,0
331,2326,1635,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
332,2326,726,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
333,882,1239,1765,3413,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
334,954,1811,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
335,2614,27,1765,3413,0,0,0,0,0,0,1,6,5,2,0,0,0,0,0,0
336,2307,27,3421,3593,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0
337,3172,3634,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
338,181,1095,3421,3672,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
339,3172,2080,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
340,285,883,1765,3772,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
341,2992,480,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
342,3172,2487,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
343,954,2952,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
344,2614,3772,1765,3593,0,0,0,0,0,0,1,2,5,2,0,0,0,0,0,0
345,1791,307,1239,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
346,15,21,3207,0,0,0,0,0,0,0,9,9,2,0,0,0,0,0,0,0
347,2326,1848,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
348,1456,1381,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
349,2320,825,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
350,3172,1545,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
351,3172,3031,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
352,954,1619,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
353,1239,883,1686,3413,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
354,1239,883,1686,2233,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
355,15,1733,1765,1749,0,0,0,0,0,0,9,1,5,2,0,0,0,0,0,0
356,2320,2065,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
357,2307,3413,3421,1791,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
358,3172,1459,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
359,2326,1855,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
360,3172,2986,2158,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0
361,882,3158,1765,3593,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
362,1456,386,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
363,3031,1129,2233,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0
364,3207,15,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
365,954,2125,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
366,2320,2438,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
367,1456,1970,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
368,2326,2069,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
369,954,569,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
370,2320,3328,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
371,2379,729,3207,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
372,3172,2964,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
373,3172,1714,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
374,1996,3413,1239,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
375,1456,3387,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
376,2326,689,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
377,1095,1779,3672,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
378,954,3738,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
379,2326,511,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
380,2992,2293,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
381,230,3207,3158,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0
382,2550,3244,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
383,1456,481,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
384,2614,285,1686,285,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
385,1996,1657,2288,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
386,2550,2701,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
387,3413,930,3421,3772,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
388,2038,27,307,285,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0,0
389,929,285,3421,3207,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
390,891,3672,3413,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
391,2883,17,3421,3672,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0
392,1456,3506,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
393,2326,419,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
394,2326,3145,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
395,2326,678,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
396,1996,3672,3031,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
397,2326,330,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
398,2288,182,3421,1791,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
399,882,27,1686,3413,0,0,0,0,0,0,2,6,5,2,0,0,0,0,0,0
400,2474,1657,3421,3413,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0
401,3207,2666,3421,3413,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0
402,1239,2666,1686,3031,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
403,882,3763,1686,3763,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
404,3172,1833,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
405,3207,2884,3421,12,0,0,0,0,0,0,2,1,1,9,0,0,0,0,0,0
406,2320,800,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
407,954,1469,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
408,2320,420,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
409,3172,587,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
410,555,3158,3421,1657,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
411,3764,3772,3421,3158,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0
412,15,729,2233,0,0,0,0,0,0,0,9,2,3,0,0,0,0,0,0,0
413,1456,2853,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
414,2038,3207,3305,19,0,0,0,0,0,0,1,1,1,9,0,0,0,0,0,0
415,954,213,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
416,3158,1129,3413,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0
417,954,2250,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
418,954,2866,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
419,2233,182,3421,27,0,0,0,0,0,0,4,1,1,6,0,0,0,0,0,0
420,954,2181,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
421,2550,2741,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
422,2326,838,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
423,929,27,3421,1657,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0
424,2550,2344,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
425,3764,3031,3421,3158,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
426,1955,10,23,3031,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
427,2550,3790,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
428,2379,307,3158,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
429,2288,1132,3772,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
430,2550,2262,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
431,2550,2561,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
432,1456,3695,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
433,954,305,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
434,882,3772,1686,3207,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
435,2320,2722,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
436,1456,2260,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
437,2320,3303,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
438,717,10,23,3772,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
439,2320,362,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
440,891,3593,27,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0
441,2550,1657,7,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
442,2326,760,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
443,230,3413,2379,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0
444,2992,3524,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
445,2320,2648,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
446,3158,1779,27,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0
447,2326,2350,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
448,882,3763,1765,27,0,0,0,0,0,0,2,2,5,6,0,0,0,0,0,0
449,2614,15,1765,3413,0,0,0,0,0,0,1,9,5,2,0,0,0,0,0,0
450,27,21,3158,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0
451,2307,3772,3421,1791,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
452,1353,1040,146,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0
453,2847,285,215,15,0,0,0,0,0,0,3,2,5,9,0,0,0,0,0,0
454,2883,2379,3421,285,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
455,2320,2067,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
456,2320,462,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
457,2992,3752,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
458,2614,3413,1765,3158,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
459,954,3121,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
460,2320,3266,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
461,19,883,1686,27,0,0,0,0,0,0,9,1,5,6,0,0,0,0,0,0
462,1791,1779,19,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0
463,3763,883,1765,3593,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
464,2320,699,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0
465,2992,151,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
466,181,3593,1955,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
467,954,523,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
468,1456,2470,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
469,1996,3672,19,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0
470,891,27,3031,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0
471,2992,1828,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
472,2992,1269,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
473,1657,20,10,717,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
474,230,3672,17,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0
475,1456,3016,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
476,1456,3158,2288,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0
477,2320,1543,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
478,2992,341,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
479,2992,1695,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
480,954,3131,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
481,1749,1779,3763,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
482,1456,390,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
483,954,2899,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
484,891,1239,3421,3772,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
485,285,930,3421,717,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
486,2320,1222,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
487,3763,3769,3421,2233,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
488,15,892,3421,1791,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0
489,1456,674,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
490,2992,1972,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
491,1456,2200,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
492,2550,2903,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
493,1456,688,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
494,3172,395,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
495,2992,2979,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
496,2320,824,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
497,2614,19,1765,3772,0,0,0,0,0,0,1,9,5,2,0,0,0,0,0,0
498,2320,1081,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
499,1456,2620,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
500,285,557,3421,1239,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
501,954,1298,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
502,1456,1561,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
503,1749,557,3421,2379,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
504,2326,413,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
505,3172,2842,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
506,3031,892,3421,27,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,0
507,3172,3288,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
508,2992,2302,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
509,954,30,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
510,2550,1164,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
511,2326,3784,3,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
512,3413,2308,3421,3158,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
513,3672,21,285,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,0
514,2992,2052,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
515,2326,800,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
516,954,1475,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
517,285,892,3421,19,0,0,0,0,0,0,2,1,1,9,0,0,0,0,0,0
518,3172,853,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
519,2992,2894,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
520,2992,1256,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
521,2326,1182,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
522,2847,3158,1686,1657,0,0,0,0,0,0,3,2,5,2,0,0,0,0,0,0
523,1996,2233,27,717,0,0,0,0,0,0,1,2,6,2,0,0,0,0,0,0
524,2992,397,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
525,2992,1633,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
526,954,2959,4,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
527,2320,1619,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
528,2379,883,1686,1657,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
529,285,3031,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
530,1456,143,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
531,954,1868,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
532,2992,1157,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
533,2992,163,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
534,2550,3720,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
535,2288,892,3421,3763,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
536,3413,2614,1686,285,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
537,17,2614,1765,285,0,0,0,0,0,0,9,1,5,2,0,0,0,0,0,0
538,2550,3360,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
539,2320,3166,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
540,285,1131,27,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0
541,3172,606,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
542,2379,2433,1686,1657,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
543,954,2504,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
544,19,1733,1686,3772,0,0,0,0,0,0,9,1,5,2,0,0,0,0,0,0
545,2326,835,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
546,1955,883,1765,3207,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
547,2550,3186,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
548,2550,3400,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
549,1456,3571,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
550,3772,1733,1686,3763,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
551,27,1131,2288,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0
552,2992,1466,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
553,2614,3158,1765,3413,0,0,0,0,0,0,1,1,5,2,0,0,0,0,0,0
554,2550,1708,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
555,19,892,3421,1749,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0
556,2326,2640,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
557,3172,345,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
558,3172,2070,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
559,3207,2666,3421,19,0,0,0,0,0,0,2,1,1,9,0,0,0,0,0,0
560,1791,930,3421,2288,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
561,3158,1779,3158,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
562,2550,1898,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
563,1456,1533,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
564,3763,10,23,1749,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
565,2320,777,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
566,2992,1550,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
567,117,15,3421,1791,0,0,0,0,0,0,4,9,1,1,0,0,0,0,0,0
568,954,1191,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
569,1456,3207,3413,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
570,2992,2998,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
571,2320,3770,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
572,2847,1095,1686,27,0,0,0,0,0,0,3,2,5,6,0,0,0,0,0,0
573,3031,20,10,3413,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
574,15,930,3421,3207,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0
575,181,3031,3763,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
576,2326,165,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
577,3509,2233,3421,2288,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
578,3509,3672,3421,2379,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
579,3772,1132,3031,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0
580,2550,630,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
581,3593,930,3421,1239,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
582,954,2670,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
583,1239,729,2233,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
584,2326,894,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
585,891,17,3421,3031,0,0,0,0,0,0,2,9,1,2,0,0,0,0,0,0
586,2474,1791,3421,15,0,0,0,0,0,0,2,2,1,9,0,0,0,0,0,0
587,2992,3679,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
588,2550,1262,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
589,891,27,3421,2233,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0,0
590,19,21,1791,0,0,0,0,0,0,0,9,9,2,0,0,0,0,0,0,0
591,2379,3769,3421,3413,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0
592,3158,557,3421,27,0,0,0,0,0,0,4,1,1,6,0,0,0,0,0,0
593,3172,89,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
594,2550,829,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
595,2038,3593,3305,285,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
596,3172,3021,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
597,2992,3692,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
598,3199,717,1686,3763,0,0,0,0,0,0,2,2,5,2,0,0,0,0,0,0
599,954,340,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
600,285,1131,3413,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
601,954,2234,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
602,1456,3693,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
603,3172,2477,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
604,2233,307,2379,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0
605,929,1095,3421,3158,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0
606,2326,1231,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
607,230,2233,717,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
608,2614,1239,1765,27,0,0,0,0,0,0,2,2,5,6,0,0,0,0,0,0
609,2326,135,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
610,2550,2543,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
611,117,285,3421,285,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
612,3172,710,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
613,285,307,717,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
614,2320,3529,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
615,1456,2747,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
616,285,930,3421,12,0,0,0,0,0,0,2,1,1,9,0,0,0,0,0,0
617,181,717,3421,3158,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
618,2038,3772,1561,17,0,0,0,0,0,0,1,1,1,9,0,0,0,0,0,0
619,181,285,1955,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
620,2326,328,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
621,1456,2849,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
622,2379,1132,3413,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
623,1749,2379,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
624,954,1238,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
625,1791,1131,17,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0
626,2474,27,3421,2379,0,0,0,0,0,0,2,6,1,1,0,0,0,0,0,0
627,2320,1607,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
628,717,3200,1686,3593,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
629,2550,3721,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
630,3172,303,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
631,3413,2666,1686,285,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0
