,word,if-then,variable,print,loop
3500,unveil,0,0,0,0.0
3501,up,0,0,0,0.0
3502,upon,0,0,0,0.0
3503,upper,0,0,0,0.0
3504,upward,0,0,0,0.0
3505,urge,0,0,0,0.0
3506,us,0,0,0,0.0
3507,use,0,0,0,0.0
3508,used,0,0,0,0.0
3509,useful,0,0,0,0.0
3510,user,0,0,0,0.0
3511,uses,0,0,0,0.0
3512,usher,0,0,0,0.0
3513,using,0,0,0,0.0
3514,usual,0,0,0,0.0
3515,usuall,0,0,0,0.0
3516,utensil,0,0,0,0.0
3517,utensils,0,0,0,0.0
3518,utter,0,0,3,0.0
3519,utterance,0,0,0,0.0
3520,vacillating,0,0,0,0.0
3521,validate,0,0,0,0.0
3522,valley,0,0,0,0.0
3523,valleys,0,0,0,0.0
3524,valuable,0,0,0,0.0
3525,valuables,0,0,0,0.0
3526,value,1,3,3,0.0
3527,values,0,0,0,0.0
3528,vanish,0,0,0,0.0
3529,vapor,0,0,0,0.0
3530,variable,0,5,0,0.0
3531,variant,0,0,0,0.0
3532,variational,0,0,0,0.0
3533,variety,0,0,0,0.0
3534,various,0,0,0,0.0
3535,vary,0,0,0,0.0
3536,varying,0,0,0,0.0
3537,vast,0,0,0,0.0
3538,vegetables,0,0,0,0.0
3539,vent,0,0,0,0.0
3540,verb,0,0,0,0.0
3541,verbs,0,0,0,0.0
3542,verify,0,0,0,0.0
3543,veritable,0,0,0,0.0
3544,vertical,0,0,0,0.0
3545,very,0,0,0,0.0
3546,vessels,0,0,0,0.0
3547,via,0,0,0,0.0
3548,victim,0,0,0,0.0
3549,victory,0,0,0,0.0
3550,view,0,0,2,0.0
3551,village,0,0,0,0.0
3552,villages,0,0,0,0.0
3553,virginia,0,0,0,0.0
3554,visit,0,0,0,0.0
3555,visited,0,0,0,0.0
3556,visitors,0,0,0,0.0
3557,voice,0,0,0,0.0
3558,voices,0,0,0,0.0
3559,volatile,0,0,0,0.0
3560,volume,0,0,0,0.0
3561,vote,0,0,0,0.0
3562,vouchsafe,0,0,0,0.0
3563,vow,0,0,0,0.0
3564,vowel,0,0,0,0.0
3565,voyage,0,0,0,0.0
3566,wagon,0,0,0,0.0
3567,wagons,0,0,0,0.0
3568,wait,0,0,0,0.0
3569,waited,0,0,0,0.0
3570,waiting,0,0,0,0.0
3571,walk,0,0,0,0.0
3572,walked,0,0,0,0.0
3573,walking,0,0,0,0.0
3574,walks,0,0,0,0.0
3575,wall,0,0,0,0.0
3576,walls,0,0,0,0.0
3577,want,0,0,0,0.0
3578,wanted,0,0,0,0.0
3579,wants,0,0,0,0.0
3580,war,0,0,0,0.0
3581,warm,0,0,0,0.0
3582,warn,0,0,5,0.0
3583,warning,0,0,0,0.0
3584,warrant,0,0,0,0.0
3585,was,0,0,0,0.0
3586,wash,0,0,0,0.0
3587,washed,0,0,0,0.0
3588,washing,0,0,0,0.0
3589,washington,0,0,0,0.0
3590,waste,0,0,0,0.0
3591,watch,0,0,0,0.0
3592,watched,0,0,0,0.0
3593,watching,0,0,0,0.0
3594,water,0,0,0,0.0
3595,waters,0,0,0,0.0
3596,wave,0,0,0,0.0
3597,waved,0,0,0,0.0
3598,wavering,0,0,0,0.0
3599,waves,0,0,0,0.0
3600,way,0,0,0,0.0
3601,ways,0,0,0,0.0
3602,we,0,0,0,0.0
3603,weak,0,0,0,0.0
3604,wealth,0,0,0,0.0
3605,wear,0,0,0,0.0
3606,wearing,0,0,0,0.0
3607,weather,0,0,0,0.0
3608,weave,0,0,0,0.0
3609,wedge,0,0,0,0.0
3610,week,0,0,0,0.0
3611,weeks,0,0,0,0.0
3612,weight,0,0,0,0.0
3613,welcome,0,0,0,0.0
3614,went,0,0,0,0.0
3615,were,0,0,0,0.0
3616,west,0,0,0,0.0
3617,western,0,0,0,0.0
3618,wet,0,0,0,0.0
3619,whale,0,0,0,0.0
3620,what,0,0,0,0.0
3621,whatever,0,0,0,0.0
3622,wheat,0,0,0,0.0
3623,wheel,0,0,0,0.0
3624,wheels,0,0,0,0.0
3625,when,5,0,0,0.0
3626,whenever,0,0,0,0.0
3627,where,0,0,0,0.0
3628,wherever,0,0,0,0.0
3629,whether,0,0,0,0.0
3630,which,0,0,0,0.0
3631,while,0,0,0,0.0
3632,whilst,3,0,0,3.0
3633,whispered,0,0,0,0.0
3634,whistle,0,0,0,0.0
3635,white,0,0,0,0.0
3636,who,0,0,0,0.0
3637,whole,0,0,0,0.0
3638,whom,0,0,0,0.0
3639,whorl,0,0,0,0.0
3640,whose,0,0,0,0.0
3641,why,0,0,0,0.0
3642,wide,0,0,0,0.0
3643,widely,0,0,0,0.0
3644,wife,0,0,0,0.0
3645,wild,0,0,0,0.0
3646,will,0,0,0,0.0
3647,william,0,0,0,0.0
3648,willing,0,0,0,0.0
3649,wilson,0,0,0,0.0
3650,win,0,0,0,0.0
3651,wind,0,0,0,0.0
3652,window,0,0,0,0.0
3653,windows,0,0,0,0.0
3654,winds,0,0,0,0.0
3655,wing,0,0,0,0.0
3656,wings,0,0,0,0.0
3657,winter,0,0,0,0.0
3658,wire,0,0,0,0.0
3659,wires,0,0,0,0.0
3660,wise,0,0,0,0.0
3661,wish,0,0,0,0.0
3662,wished,0,0,0,0.0
3663,wishes,0,0,0,0.0
3664,with,0,0,0,1.0
3665,within,0,0,0,5.0
3666,without,0,0,0,0.0
3667,wo,0,0,0,0.0
3668,wolf,0,0,0,0.0
3669,woman,0,0,0,0.0
3670,women,0,0,0,0.0
3671,won,0,0,0,0.0
3672,wonder,0,0,0,0.0
3673,wondered,0,0,0,0.0
3674,wonderful,0,0,0,0.0
3675,wood,0,0,0,0.0
3676,wooden,0,0,0,0.0
3677,woods,0,0,0,0.0
3678,wool,0,0,0,0.0
3679,word,0,0,0,0.0
3680,words,0,0,0,0.0
3681,wore,0,0,0,0.0
3682,work,0,0,0,0.0
3683,worked,0,0,0,0.0
3684,workers,0,0,0,0.0
3685,working,0,0,0,0.0
3686,works,0,0,0,0.0
3687,world,0,0,0,0.0
3688,worlds,0,0,0,0.0
3689,worn,0,0,0,0.0
3690,worried,0,0,0,0.0
3691,worry,0,0,0,0.0
3692,worse,0,0,0,0.0
3693,worth,0,0,0,0.0
3694,would,0,0,0,0.0
3695,wound,0,0,0,0.0
3696,wrapped,0,0,0,0.0
3697,wretch,0,0,0,0.0
3698,write,0,0,5,0.0
3699,writer,0,0,0,0.0
3700,writers,0,0,0,0.0
3701,writing,0,0,0,0.0
3702,writings,0,0,0,0.0
3703,written,0,0,0,0.0
3704,wrong,0,0,0,0.0
3705,wrote,0,0,0,0.0
3706,x,0,0,0,0.0
3707,yard,0,0,0,0.0
3708,yards,0,0,0,0.0
3709,year,0,0,0,0.0
3710,years,0,0,0,0.0
3711,yelled,0,0,0,0.0
3712,yellow,0,0,0,0.0
3713,yes,0,0,0,0.0
3714,yesterday,0,0,0,0.0
3715,yet,5,0,0,0.0
3716,yield,0,0,0,0.0
3717,york,0,0,0,0.0
3718,you,0,0,0,0.0
3719,young,0,0,0,0.0
3720,younger,0,0,0,0.0
3721,your,0,0,0,0.0
3722,yours,0,0,0,0.0
3723,yourself,0,0,0,0.0
3724,youth,0,0,0,0.0
3725,zero,0,0,0,0.0
3726,zigzag,0,0,0,0.0
3727,zoo,0,0,0,0.0
